,PageViewsNonEnglish,birthcity,birthyear,continentName,countryCode,countryCode3,countryName,domain,en_curid,gender,industry,latitude,longitude,name,occupation
9026,216365,Darmstadt,1824,Europe,DE,DEU,Germany,INSTITUTIONS,1444362,Female,GOVERNMENT,49.9,8.7,Maria Alexandrovna of Hesse,NOBLEMAN
9027,152845,Larissa,1974,Europe,GR,GRC,Greece,SPORTS,1446166,Male,TEAM SPORTS,39.6,22.4,Konstantinos Chalkias,SOCCER PLAYER
9028,405798,Split,1979,Europe,HR,HRV,Croatia,SPORTS,1447070,Male,TEAM SPORTS,43.5,16.4,Stipe Pletikosa,SOCCER PLAYER
9029,485612,Zagreb,1975,Europe,HR,HRV,Croatia,SPORTS,1447093,Male,TEAM SPORTS,45.8,16.0,Dario Šimić,SOCCER PLAYER
9030,425659,West Berlin,1974,Europe,DE,DEU,Germany,SPORTS,1447099,Male,TEAM SPORTS,52.5,13.4,Robert Kovač,SOCCER PLAYER
9031,361499,Canberra,1978,Oceania,AU,AUS,Australia,SPORTS,1447107,Male,TEAM SPORTS,-35.3,149.1,Josip Šimunić,SOCCER PLAYER
9032,811860,Metković,1982,Europe,HR,HRV,Croatia,SPORTS,1447216,Male,TEAM SPORTS,43.1,17.6,Darijo Srna,SOCCER PLAYER
9033,1506230,Davor,1979,Europe,HR,HRV,Croatia,SPORTS,1447234,Male,TEAM SPORTS,45.1,17.5,Ivica Olić,SOCCER PLAYER
9034,722040,Hamburg,1980,Europe,DE,DEU,Germany,SPORTS,1447239,Male,TEAM SPORTS,53.6,10.0,Ivan Klasnić,SOCCER PLAYER
9035,506527,Holešov,1980,Europe,CZ,CZE,Czech Republic,SPORTS,1449035,Male,TEAM SPORTS,49.3,17.6,Zdeněk Grygera,SOCCER PLAYER
9036,167935,Prague,1981,Europe,CZ,CZE,Czech Republic,SPORTS,1449049,Male,TEAM SPORTS,50.1,14.4,Tomáš Hübschman,SOCCER PLAYER
9037,809948,Ostrava,1977,Europe,CZ,CZE,Czech Republic,SPORTS,1449393,Male,TEAM SPORTS,49.8,18.3,Marek Jankulovski,SOCCER PLAYER
9038,362616,Šternberk,1980,Europe,CZ,CZE,Czech Republic,SPORTS,1449452,Male,TEAM SPORTS,49.7,17.3,David Rozehnal,SOCCER PLAYER
9039,1152141,Rýmařov,1978,Europe,CZ,CZE,Czech Republic,SPORTS,1449473,Male,TEAM SPORTS,49.9,17.3,Tomáš Ujfaluši,SOCCER PLAYER
9040,408064,Opočno,1982,Europe,CZ,CZE,Czech Republic,SPORTS,1449508,Male,TEAM SPORTS,50.3,16.1,Jaroslav Plašil,SOCCER PLAYER
9041,426429,Philadelphia,1922,North America,US,USA,United States,ARTS,1451286,Male,FILM AND THEATRE,40.0,-75.2,Arthur Penn,FILM DIRECTOR
9042,424856,Mecca,620,Asia,SA,SAU,Saudi Arabia,INSTITUTIONS,1451639,Male,RELIGION,21.4,39.8,`Abd Allah ibn `Abbas,RELIGIOUS FIGURE
9043,792398,Kirkcaldy,1978,Europe,GB,GBR,United Kingdom,ARTS,1453182,Male,MUSIC,56.1,-3.2,Guy Berryman,MUSICIAN
9044,2485159,Etterbeek,1967,Europe,BE,BEL,Belgium,HUMANITIES,1455538,Female,LANGUAGE,50.8,4.4,Amélie Nothomb,WRITER
9045,1019911,Neuilly-sur-Marne,1974,Europe,FR,FRA,France,SPORTS,1460156,Male,TEAM SPORTS,48.9,2.5,Sylvain Wiltord,SOCCER PLAYER
9046,1628747,Buenos Aires Province,1967,South America,AR,ARG,Argentina,SPORTS,1460441,Male,TEAM SPORTS,-37.2,-59.8,Claudio Caniggia,SOCCER PLAYER
9047,326468,Whitehaven,1985,Europe,GB,GBR,United Kingdom,SPORTS,1462373,Male,TEAM SPORTS,54.5,-3.6,Scott Carson,SOCCER PLAYER
9048,1277728,Pretoria,1962,Africa,ZA,ZAF,South Africa,ARTS,1462441,Male,FILM AND THEATRE,-25.7,28.2,Arnold Vosloo,ACTOR
9049,518380,Berlin,1972,Europe,DE,DEU,Germany,SPORTS,1462512,Male,TEAM SPORTS,52.5,13.4,Christian Ziege,SOCCER PLAYER
9050,703420,Berlin,1966,Europe,DE,DEU,Germany,SPORTS,1462547,Male,TEAM SPORTS,52.5,13.4,Thomas Häßler,SOCCER PLAYER
9051,791174,Frankfurt,1967,Europe,DE,DEU,Germany,SPORTS,1462717,Male,TEAM SPORTS,50.1,8.7,Andreas Möller,SOCCER PLAYER
9052,730920,Podgorica,1969,Europe,ME,MNE,Montenegro,SPORTS,1462772,Male,TEAM SPORTS,42.5,19.3,Predrag Mijatović,SOCCER PLAYER
9053,177526,Evergreen Park,1984,North America,US,USA,United States,SPORTS,1465655,Male,TEAM SPORTS,41.7,-87.7,Brad Guzan,SOCCER PLAYER
9054,1356179,Rotterdam,1975,Europe,NL,NLD,Netherlands,SPORTS,1466668,Male,TEAM SPORTS,51.9,4.5,Giovanni van Bronckhorst,SOCCER PLAYER
9055,841336,Maastricht,1976,Europe,NL,NLD,Netherlands,SPORTS,1466702,Male,TEAM SPORTS,50.9,5.7,Boudewijn Zenden,SOCCER PLAYER
9056,1349106,Clifton,1987,North America,US,USA,United States,SPORTS,1467060,Male,TEAM SPORTS,40.9,-74.2,Giuseppe Rossi,SOCCER PLAYER
9057,150412,Copenhagen,1981,Europe,DK,DNK,Denmark,SPORTS,1467134,Male,TEAM SPORTS,55.7,12.6,Stephan Andersen,SOCCER PLAYER
9059,252218,Hvidovre,1983,Europe,DK,DNK,Denmark,SPORTS,1468146,Male,TEAM SPORTS,55.6,12.5,Thomas Kahlenberg,SOCCER PLAYER
9060,1176844,Denmark,1980,Europe,DK,DNK,Denmark,SPORTS,1468209,Male,TEAM SPORTS,56.3,9.5,Christian Poulsen,SOCCER PLAYER
9061,563120,Copenhagen,1978,Europe,DK,DNK,Denmark,SPORTS,1468221,Male,TEAM SPORTS,55.7,12.6,Dennis Rommedahl,SOCCER PLAYER
9062,1965936,Dublin,1955,Europe,IE,IRL,Ireland,ARTS,1468272,Male,FILM AND THEATRE,53.3,-6.3,Brendan Gleeson,ACTOR
9063,1213554,Pomigliano d'Arco,1974,Europe,IT,ITA,Italy,SPORTS,1468635,Male,TEAM SPORTS,40.9,14.4,Vincenzo Montella,SOCCER PLAYER
9064,1106539,Vitoria-Gasteiz,1961,Europe,ES,ESP,Spain,SPORTS,1469739,Male,TEAM SPORTS,42.9,-2.7,Andoni Zubizarreta,SOCCER PLAYER
9065,905857,Örgryte,1982,Europe,SE,SWE,Sweden,ARTS,1470115,Female,MUSIC,57.7,12.0,Elena Paparizou,SINGER
9067,360730,Athens,-510,Europe,GR,GRC,Greece,INSTITUTIONS,1472833,Male,MILITARY,38.0,23.7,Kimon,MILITARY PERSONNEL
9068,329160,Postojna,1963,Europe,SI,SVN,Slovenia,INSTITUTIONS,1473688,Male,GOVERNMENT,45.8,14.2,Borut Pahor,POLITICIAN
9069,3258016,Guangzhou,1963,Asia,CN,CHN,China,ARTS,1476899,Male,FILM AND THEATRE,23.1,113.3,Donnie Yen,ACTOR
9070,586769,Athens,1951,Europe,GR,GRC,Greece,INSTITUTIONS,1478639,Male,GOVERNMENT,38.0,23.7,Antonis Samaras,POLITICIAN
9071,2352388,Madrid,1976,Europe,ES,ESP,Spain,SPORTS,1479971,Male,TEAM SPORTS,40.4,-3.7,José María Gutiérrez,SOCCER PLAYER
9072,534046,Florence,1503,Europe,IT,ITA,Italy,ARTS,1483508,Male,FINE ARTS,43.8,11.2,Agnolo di Cosimo,PAINTER
9073,238951,Riga,1971,Europe,LV,LVA,Latvia,INSTITUTIONS,1484768,Male,GOVERNMENT,56.9,24.1,Valdis Dombrovskis,POLITICIAN
9074,1022130,Santa Rosa,1966,South America,BR,BRA,Brazil,SPORTS,1485599,Male,TEAM SPORTS,-27.9,-54.5,Cláudio Taffarel,SOCCER PLAYER
9075,1801854,Rio Grande do Sul,1963,South America,BR,BRA,Brazil,SPORTS,1486014,Male,TEAM SPORTS,-30.0,-51.2,Dunga,SOCCER PLAYER
9076,1989772,Como,1977,Europe,IT,ITA,Italy,SPORTS,1490138,Male,TEAM SPORTS,45.8,9.1,Gianluca Zambrotta,SOCCER PLAYER
9077,9416781,Barcelona,1987,Europe,ES,ESP,Spain,SPORTS,1491798,Male,TEAM SPORTS,41.4,2.2,Gerard Piqué,SOCCER PLAYER
9078,207448,Greenwich,1984,Europe,GB,GBR,United Kingdom,SPORTS,1491834,Male,TEAM SPORTS,51.5,0.0,Kieran Richardson,SOCCER PLAYER
9079,193009,Hemel Hempstead,1985,Europe,GB,GBR,United Kingdom,SPORTS,1491853,Male,TEAM SPORTS,51.8,-0.4,Chris Eagles,SOCCER PLAYER
9080,1074941,Karbala,1494,Asia,IQ,IRQ,Iraq,HUMANITIES,1492845,Male,LANGUAGE,32.6,44.0,Fuzûlî,WRITER
9081,1899261,Irará,1973,South America,BR,BRA,Brazil,SPORTS,1497143,Male,TEAM SPORTS,-12.0,-38.8,Nelson de Jesus Silva,SOCCER PLAYER
9082,197069,Kryvyi Rih,1984,Europe,UA,UKR,Ukraine,SPORTS,1498593,Female,INDIVIDUAL SPORTS,47.9,33.4,Alyona Bondarenko,TENNIS PLAYER
9083,847663,Cairo,1983,Africa,EG,EGY,Egypt,SPORTS,1500319,Male,TEAM SPORTS,30.0,31.2,Ahmed Hossam,SOCCER PLAYER
9084,1541685,Uccle,1986,Europe,BE,BEL,Belgium,SPORTS,1500332,Male,TEAM SPORTS,50.8,4.3,Vincent Kompany,SOCCER PLAYER
9085,723537,Besana in Brianza,1971,Europe,IT,ITA,Italy,SPORTS,1504855,Male,TEAM SPORTS,45.7,9.3,Demetrio Albertini,SOCCER PLAYER
9086,176846,Leuven,1899,Europe,BE,BEL,Belgium,SCIENCE & TECHNOLOGY,1505548,Male,NATURAL SCIENCES,50.9,4.7,Albert Claude,BIOLOGIST
9087,108442,Urbana,1922,North America,US,USA,United States,SCIENCE & TECHNOLOGY,1508474,Male,NATURAL SCIENCES,40.1,-88.2,Robert W. Holley,CHEMIST
9088,444869,Bédarieux,1973,Europe,FR,FRA,France,SPORTS,1510055,Male,TEAM SPORTS,43.6,3.2,Vincent Candela,SOCCER PLAYER
9089,234354,Penilee,1984,Europe,GB,GBR,United Kingdom,SPORTS,1510621,Male,TEAM SPORTS,55.9,-4.4,Alan Hutton,SOCCER PLAYER
9090,125430,Shanghai,1920,North America,US,USA,United States,SCIENCE & TECHNOLOGY,1510750,Male,NATURAL SCIENCES,39.4,-78.1,Edmond H. Fischer,CHEMIST
9091,132777,Lansing,1918,North America,US,USA,United States,SCIENCE & TECHNOLOGY,1510770,Male,NATURAL SCIENCES,42.7,-84.6,Edwin G. Krebs,CHEMIST
9092,1528994,Lille,1930,Europe,FR,FRA,France,ARTS,1511021,Male,FILM AND THEATRE,50.6,3.1,Philippe Noiret,ACTOR
9093,3283071,Queens,1983,North America,US,USA,United States,ARTS,1512539,Male,FILM AND THEATRE,40.7,-73.8,Jesse Eisenberg,ACTOR
9094,829210,Yokohama,1975,Asia,JP,JPN,Japan,SPORTS,1514559,Female,INDIVIDUAL SPORTS,35.4,139.6,Ai Sugiyama,TENNIS PLAYER
9095,1102979,Bilbao,1974,Europe,ES,ESP,Spain,SPORTS,1517334,Male,TEAM SPORTS,43.3,-2.9,Gaizka Mendieta,SOCCER PLAYER
9096,511969,Wrocław,1815,Europe,PL,POL,Poland,ARTS,1519807,Male,FINE ARTS,51.1,17.0,Adolph von Menzel,ARTIST
9097,909102,Malbork,1950,Europe,PL,POL,Poland,SPORTS,1525677,Male,TEAM SPORTS,54.0,19.0,Grzegorz Lato,SOCCER PLAYER
9098,2142416,Freiburg,1942,Europe,DE,DEU,Germany,INSTITUTIONS,1526841,Male,GOVERNMENT,48.0,7.8,Wolfgang Schäuble,POLITICIAN
9099,971153,Suomussalmi,1981,Europe,FI,FIN,Finland,SPORTS,1527343,Male,INDIVIDUAL SPORTS,64.9,28.9,Heikki Kovalainen,RACECAR DRIVER
9100,1796722,Montevideo,1976,South America,UY,URY,Uruguay,SPORTS,1528264,Male,TEAM SPORTS,-34.9,-56.2,Álvaro Recoba,SOCCER PLAYER
9101,183627,Vladimir,1952,Europe,RU,RUS,Russia,SPORTS,1529185,Male,INDIVIDUAL SPORTS,56.1,40.4,Nikolai Andrianov,GYMNAST
9102,2896016,Atlanta,1980,North America,US,USA,United States,ARTS,1532027,Male,MUSIC,33.7,-84.4,T.I.,SINGER
9103,160630,Ghent,1892,Europe,BE,BEL,Belgium,SCIENCE & TECHNOLOGY,1534642,Male,MEDICINE,51.1,3.7,Corneille Heymans,PHYSICIAN
9104,127263,Hume,1893,North America,US,USA,United States,SCIENCE & TECHNOLOGY,1534678,Male,NATURAL SCIENCES,38.8,-78.0,Edward Adelbert Doisy,CHEMIST
9105,182225,Pretoria,1899,Africa,ZA,ZAF,South Africa,SCIENCE & TECHNOLOGY,1534709,Male,NATURAL SCIENCES,-25.7,28.2,Max Theiler,BIOLOGIST
9106,117072,Ann Arbor,1915,North America,US,USA,United States,SCIENCE & TECHNOLOGY,1535452,Male,NATURAL SCIENCES,42.3,-83.7,Thomas Huckle Weller,BIOLOGIST
9107,110682,Paris,1895,Europe,FR,FRA,France,SCIENCE & TECHNOLOGY,1535528,Male,MEDICINE,48.9,2.4,André Frédéric Cournand,PHYSICIAN
9108,123461,City of Halifax,1901,North America,CA,CAN,Canada,SCIENCE & TECHNOLOGY,1535569,Male,MEDICINE,44.6,-63.6,Charles Brenton Huggins,PHYSICIAN
9109,5559684,Boston,1981,North America,US,USA,United States,ARTS,1535704,Male,FILM AND THEATRE,42.4,-71.1,Chris Evans,ACTOR
9110,1969814,Muskogee,1983,North America,US,USA,United States,ARTS,1535727,Female,MUSIC,35.7,-95.4,Carrie Underwood,SINGER
9111,134928,Dijon,1924,Europe,FR,FRA,France,SCIENCE & TECHNOLOGY,1536760,Male,NATURAL SCIENCES,47.3,5.0,Roger Guillemin,BIOLOGIST
9112,961925,Savoy,1567,Europe,FR,FRA,France,INSTITUTIONS,1539420,Male,RELIGION,45.5,6.5,Francis de Sales,RELIGIOUS FIGURE
9113,1013792,Amherst,1976,North America,CA,CAN,Canada,ARTS,1539839,Female,MUSIC,45.8,-64.2,Feist,SINGER
9114,843286,Buenos Aires,1976,South America,AR,ARG,Argentina,SPORTS,1543567,Male,TEAM SPORTS,-34.6,-58.4,Juan Pablo Sorín,SOCCER PLAYER
9115,1973330,San Joaquín de Flores,1919,North America,CR,CRI,Costa Rica,ARTS,1543952,Female,MUSIC,10.0,-84.2,Chavela Vargas,SINGER
9116,224450,Memphis,1945,North America,US,USA,United States,BUSINESS & LAW,1545265,Male,BUSINESS,35.2,-89.9,Herman Cain,BUSINESSPERSON
9117,1352297,Lørenskog,1979,Europe,NO,NOR,Norway,SPORTS,1545339,Male,TEAM SPORTS,59.9,11.0,John Carew,SOCCER PLAYER
9118,412984,Piscinola-Marianella,1696,Europe,IT,ITA,Italy,SCIENCE & TECHNOLOGY,1545671,Male,MEDICINE,40.9,14.2,Alphonsus Liguori,PHYSICIAN
9119,401943,Banja Luka,1979,Europe,BA,BIH,Bosnia and Herzegovina,SPORTS,1547532,Male,INDIVIDUAL SPORTS,44.8,17.2,Ivan Ljubičić,TENNIS PLAYER
9120,324082,Basel,1978,Europe,CH,CHE,Switzerland,SPORTS,1547798,Female,INDIVIDUAL SPORTS,47.6,7.6,Patty Schnyder,TENNIS PLAYER
9121,1726093,Al-Birwa,1941,Asia,IL,ISR,Israel,HUMANITIES,1548362,Male,LANGUAGE,32.9052,35.1802,Mahmoud Darwish,WRITER
9122,279433,Moscow,1982,Europe,RU,RUS,Russia,SPORTS,1549452,Male,INDIVIDUAL SPORTS,55.8,37.6,Mikhail Youzhny,TENNIS PLAYER
9123,82952,Rouen,1775,Europe,FR,FRA,France,ARTS,1550296,Male,MUSIC,49.4,1.1,François-Adrien Boïeldieu,COMPOSER
9124,768912,Brindisi,1982,Europe,IT,ITA,Italy,SPORTS,1550506,Female,INDIVIDUAL SPORTS,40.6,17.9,Flavia Pennetta,TENNIS PLAYER
9125,1119806,Tibro,1984,Europe,SE,SWE,Sweden,SPORTS,1550535,Male,INDIVIDUAL SPORTS,58.4,14.2,Robin Söderling,TENNIS PLAYER
9126,299587,Kortrijk,1980,Europe,BE,BEL,Belgium,SPORTS,1551805,Male,INDIVIDUAL SPORTS,50.8,3.3,Xavier Malisse,TENNIS PLAYER
9127,334744,Vyatka,1848,Europe,RU,RUS,Russia,ARTS,1551907,Male,FINE ARTS,58.6,49.6,Viktor Vasnetsov,PAINTER
9128,321313,Yelabuga,1832,Europe,RU,RUS,Russia,ARTS,1553905,Male,FINE ARTS,55.8,52.1,Ivan Shishkin,PAINTER
9129,2726036,Katwijk,1980,Europe,NL,NLD,Netherlands,SPORTS,1554192,Male,TEAM SPORTS,52.2,4.4,Dirk Kuyt,SOCCER PLAYER
9130,1955078,Schaffhausen,1970,Europe,CH,CHE,Switzerland,SPORTS,1554284,Male,TEAM SPORTS,47.7,8.6,Roberto Di Matteo,SOCCER PLAYER
9131,653404,Bamako,1955,Africa,ML,MLI,Mali,SPORTS,1555267,Male,TEAM SPORTS,12.7,-8.0,Jean Tigana,COACH
9132,193206,Usman,1922,Europe,RU,RUS,Russia,SCIENCE & TECHNOLOGY,1555268,Male,NATURAL SCIENCES,52.0,39.7,Nikolay Basov,PHYSICIST
9133,433263,Ajaccio,1746,Europe,FR,FRA,France,BUSINESS & LAW,1555596,Male,LAW,41.9,8.7,Carlo Buonaparte,LAWYER
9134,687709,New York City,1967,North America,US,USA,United States,ARTS,1557926,Male,DESIGN,40.7,-74.0,Adam Savage,DESIGNER
9135,8120911,Palo Alto,1978,North America,US,USA,United States,ARTS,1563002,Male,FILM AND THEATRE,37.4,-122.1,James Franco,ACTOR
9136,1519187,Abidjan,1985,Africa,CI,CIV,Ivory Coast,SPORTS,1567930,Male,TEAM SPORTS,5.3,-4.0,Salomon Kalou,SOCCER PLAYER
9137,668265,Florence,1914,Europe,IT,ITA,Italy,SPORTS,1568261,Male,INDIVIDUAL SPORTS,43.8,11.2,Gino Bartali,CYCLIST
9138,267219,Damascus,101,Asia,SY,SYR,Syria,ARTS,1568634,Male,DESIGN,33.5,36.3,Apollodorus of Damascus,ARCHITECT
9139,125997,New York City,1931,North America,US,USA,United States,SCIENCE & TECHNOLOGY,1574095,Male,NATURAL SCIENCES,40.7,-74.0,Hamilton O. Smith,BIOLOGIST
9140,1446268,Springfield,1978,North America,US,USA,United States,ARTS,1575279,Male,MUSIC,42.1,-72.6,John Legend,MUSICIAN
9141,175689,Florence,1590,Europe,IT,ITA,Italy,INSTITUTIONS,1576149,Male,GOVERNMENT,43.8,11.2,"Cosimo II de' Medici, Grand Duke of Tuscany",NOBLEMAN
9142,208267,Florence,1549,Europe,IT,ITA,Italy,INSTITUTIONS,1576157,Male,GOVERNMENT,43.8,11.2,"Ferdinando I de' Medici, Grand Duke of Tuscany",NOBLEMAN
9143,296101,Florence,1541,Europe,IT,ITA,Italy,INSTITUTIONS,1576167,Male,GOVERNMENT,43.8,11.2,"Francesco I de' Medici, Grand Duke of Tuscany",NOBLEMAN
9144,2339872,Beirut,1983,Asia,LB,LBN,Lebanon,ARTS,1577615,Female,MUSIC,33.9,35.5,Nancy Ajram,SINGER
9145,338286,Mianeh,1960,Asia,IR,IRN,Iran,ARTS,1578699,Male,FILM AND THEATRE,37.4,47.7,Jafar Panahi,FILM DIRECTOR
9146,1520115,Atlanta,1974,North America,US,USA,United States,ARTS,1579814,Male,MUSIC,33.7,-84.4,Cee-Lo,SINGER
9148,396969,Glasgow,1986,Europe,GB,GBR,United Kingdom,SPORTS,1586230,Male,TEAM SPORTS,55.9,-4.3,Aiden McGeady,SOCCER PLAYER
9153,331581,Verona,1937,Europe,IT,ITA,Italy,SCIENCE & TECHNOLOGY,1586826,Male,NATURAL SCIENCES,45.4,11.0,Mario Capecchi,BIOLOGIST
9157,137651,Rhodes,-185,Europe,GR,GRC,Greece,HUMANITIES,1588837,Male,PHILOSOPHY,36.4,28.2,Panaetius,PHILOSOPHER
9158,2961921,Ca Mau Province,1949,Asia,VN,VNM,Vietnam,INSTITUTIONS,1589477,Male,GOVERNMENT,9.0,105.1,Nguyễn Tấn Dũng,POLITICIAN
9160,657332,Ilhéus,1965,South America,BR,BRA,Brazil,SPORTS,1596378,Male,TEAM SPORTS,-14.8,-39.0,Aldair,SOCCER PLAYER
9161,2347021,Campinas,1980,South America,BR,BRA,Brazil,SPORTS,1596818,Male,TEAM SPORTS,-22.9,-47.1,Luís Fabiano,SOCCER PLAYER
9162,931626,Madrid,1809,Europe,ES,ESP,Spain,HUMANITIES,1597579,Male,LANGUAGE,40.4,-3.7,Mariano José de Larra,WRITER
9163,654975,Budapest,1927,Europe,HU,HUN,Hungary,SPORTS,1597897,Male,TEAM SPORTS,47.5,19.0,Ladislao Kubala,SOCCER PLAYER
9164,49540,Coral Springs,1980,North America,US,USA,United States,ARTS,1599311,Male,FILM AND THEATRE,26.3,-80.3,Greg Cipes,ACTOR
9165,118510,Enterprise,1939,North America,US,USA,United States,SCIENCE & TECHNOLOGY,1599373,Male,SOCIAL SCIENCES,31.3,-85.9,Dale T. Mortensen,ECONOMIST
9166,5150597,Canoga Park,1956,North America,US,USA,United States,ARTS,1600208,Male,FILM AND THEATRE,34.2,-118.6,Bryan Cranston,ACTOR
9167,5739218,Kyoto,1982,Asia,JP,JPN,Japan,ARTS,1600453,Female,MUSIC,35.0,135.8,Kumi Koda,SINGER
9168,1038014,Toyohashi,1953,Asia,JP,JPN,Japan,ARTS,1605722,Male,MUSIC,34.8,137.4,Kitaro,MUSICIAN
9169,530328,Vejle,1952,Europe,DK,DNK,Denmark,SPORTS,1606122,Male,TEAM SPORTS,55.7,9.5,Allan Simonsen,SOCCER PLAYER
9170,776913,New Delhi,1970,Asia,IN,IND,India,ARTS,1606261,Male,FILM AND THEATRE,28.6,77.2,Saif Ali Khan,ACTOR
9171,1884468,Viareggio,1948,Europe,IT,ITA,Italy,SPORTS,1606746,Male,TEAM SPORTS,43.9,10.3,Marcello Lippi,COACH
9172,119427,Munich,1946,Europe,DE,DEU,Germany,SCIENCE & TECHNOLOGY,1607609,Male,NATURAL SCIENCES,48.1,11.6,Georges J. F. Köhler,BIOLOGIST
9173,152168,Pasadena,1943,North America,US,USA,United States,SCIENCE & TECHNOLOGY,1608557,Male,SOCIAL SCIENCES,34.1,-118.1,Thomas J. Sargent,ECONOMIST
9174,382627,Guatemala City,1951,North America,GT,GTM,Guatemala,INSTITUTIONS,1610108,Male,GOVERNMENT,14.6,-90.5,Álvaro Colom,POLITICIAN
9175,1133464,New York City,1958,North America,US,USA,United States,HUMANITIES,1610152,Female,LANGUAGE,40.7,-74.0,Anna Politkovskaya,JOURNALIST
9176,297396,West Hempstead,1985,North America,US,USA,United States,ARTS,1611242,Female,MUSIC,40.7,-73.7,Kalomoira Saranti,SINGER
9177,2287826,Kaminokawa,1911,Asia,JP,JPN,Japan,ARTS,1614498,Male,FINE ARTS,36.4,139.9,Akira Yoshizawa,ARTIST
9178,157820,Nogent-le-Roi,1464,Europe,FR,FRA,France,INSTITUTIONS,1614613,Female,GOVERNMENT,48.6,1.5,"Joan of France, Duchess of Berry",NOBLEMAN
9179,1178936,Verona,1947,Europe,IT,ITA,Italy,ARTS,1614816,Female,MUSIC,45.4,11.0,Gigliola Cinquetti,SINGER
9180,233262,Peterhof,1899,Europe,RU,RUS,Russia,INSTITUTIONS,1615974,Female,GOVERNMENT,59.9,29.9,Grand Duchess Maria Nikolaevna of Russia,NOBLEMAN
9181,421823,Altay,1947,Asia,CN,CHN,China,BUSINESS & LAW,1619115,Female,BUSINESS,47.8,88.1,Rebiya Kadeer,BUSINESSPERSON
9182,1019841,Haute-Marne,1830,Europe,FR,FRA,France,PUBLIC FIGURE,1619384,Female,ACTIVISM,48.1,5.1,Louise Michel,SOCIAL ACTIVIST
9183,171522,Frankfurt,1949,Europe,DE,DEU,Germany,SCIENCE & TECHNOLOGY,1621554,Male,NATURAL SCIENCES,50.1,8.7,Horst Ludwig Störmer,PHYSICIST
9184,172819,Lippstadt,1560,Europe,DE,DEU,Germany,HUMANITIES,1622758,Male,LANGUAGE,51.7,8.3,Anton Praetorius,WRITER
9185,486849,Heidelberg,1985,Europe,DE,DEU,Germany,SPORTS,1623304,Male,INDIVIDUAL SPORTS,49.4,8.7,Nelson Angelo Piquet,RACECAR DRIVER
9186,531907,Turin,1898,Europe,IT,ITA,Italy,INSTITUTIONS,1625368,Male,GOVERNMENT,45.1,7.7,Giuseppe Saragat,POLITICIAN
9187,424863,Rishon LeZion,1982,Asia,IL,ISR,Israel,SPORTS,1627239,Male,TEAM SPORTS,32.0,34.8,Tal Ben Haim,SOCCER PLAYER
9188,289188,Manteca,1983,North America,US,USA,United States,SPORTS,1628217,Male,INDIVIDUAL SPORTS,37.8,-121.2,Scott Speed,RACECAR DRIVER
9189,1584112,Wiesbaden,1985,Europe,DE,DEU,Germany,SPORTS,1628331,Male,INDIVIDUAL SPORTS,50.1,8.2,Nico Rosberg,RACECAR DRIVER
9190,791598,"Belmonte, Zaragoza",1601,Europe,ES,ESP,Spain,HUMANITIES,1632292,Male,PHILOSOPHY,41.3,-1.5,Baltasar Gracián y Morales,PHILOSOPHER
9191,206982,Osh,1950,Asia,KG,KGZ,Kyrgyzstan,INSTITUTIONS,1632388,Female,GOVERNMENT,40.5,72.8,Roza Otunbayeva,POLITICIAN
9192,436003,Gusev,1886,Europe,RU,RUS,Russia,INSTITUTIONS,1632628,Male,MILITARY,54.6,22.2,Gotthard Heinrici,MILITARY PERSONNEL
9193,619793,Hanford,1982,North America,US,USA,United States,SPORTS,1633206,Male,TEAM SPORTS,36.3,-119.6,Tyson Chandler,BASKETBALL PLAYER
9194,531131,Herat,1441,Asia,AF,AFG,Afghanistan,HUMANITIES,1633378,Male,LANGUAGE,34.3,62.2,Mir Ali Shir Nava'i,WRITER
9195,697946,Samtredia,1978,Asia,GE,GEO,Georgia,SPORTS,1639573,Male,TEAM SPORTS,42.1,42.3,Kakha Kaladze,SOCCER PLAYER
9196,5407446,Pasadena,1982,North America,US,USA,United States,ARTS,1640050,Female,FILM AND THEATRE,34.1,-118.1,Sophia Bush,ACTOR
9197,191034,New York,1927,North America,US,USA,United States,SCIENCE & TECHNOLOGY,1641486,Male,NATURAL SCIENCES,40.7,-74.0,Martin Lewis Perl,PHYSICIST
9198,4736046,La Plata,1953,South America,AR,ARG,Argentina,INSTITUTIONS,1644780,Female,GOVERNMENT,-34.9,-58.0,Cristina Fernández de Kirchner,POLITICIAN
9199,287220,Masadan,1949,Asia,KG,KGZ,Kyrgyzstan,INSTITUTIONS,1646705,Male,GOVERNMENT,40.9,73.0,Kurmanbek Bakiyev,POLITICIAN
9200,522619,Valencia,1867,Europe,ES,ESP,Spain,HUMANITIES,1647254,Male,LANGUAGE,39.5,-0.4,Vicente Blasco Ibáñez,WRITER
9201,691929,Kittilä,1942,Europe,FI,FIN,Finland,HUMANITIES,1647525,Male,LANGUAGE,67.7,24.9,Arto Paasilinna,WRITER
9202,2469491,Medellín,1966,South America,CO,COL,Colombia,SPORTS,1648431,Male,TEAM SPORTS,6.2,-75.6,René Higuita,SOCCER PLAYER
9203,1052528,Córdoba,1981,South America,AR,ARG,Argentina,SPORTS,1652935,Male,TEAM SPORTS,-31.4,-64.2,Nicolás Burdisso,SOCCER PLAYER
9204,4035609,Conyers,1998,North America,US,USA,United States,ARTS,1653786,Female,FILM AND THEATRE,33.7,-84.0,Elle Fanning,ACTOR
